year,reporting_org_ref,value_usd,category
2017,XI-IATI-CWSEC,5778273.90961358,> 1M & <= 10M
2018,XI-IATI-DGF,16399780.3553474,> 10M & <= 100M
2021,XI-IATI-EBRD,1247084013.87738,> 1B
2020,XI-IATI-EBRD,1495659071.07715,> 1B
2019,XI-IATI-EBRD,867189724.124842,> 100M & <= 1B
2018,XI-IATI-EBRD,1102019515.10306,> 1B
2017,XI-IATI-EBRD,1838624113.84824,> 1B
2016,XI-IATI-EBRD,2317776794.60441,> 1B
2015,XI-IATI-EBRD,130484198.872601,> 100M & <= 1B
2022,XI-IATI-EC_ECHO,2904602.75096654,> 1M & <= 10M
2021,XI-IATI-EC_ECHO,2654376949.42037,> 1B
2020,XI-IATI-EC_ECHO,1971577491.63131,> 1B
2019,XI-IATI-EC_ECHO,2245037495.75633,> 1B
2018,XI-IATI-EC_ECHO,1859555781.89669,> 1B
2017,XI-IATI-EC_ECHO,2544037564.10205,> 1B
2016,XI-IATI-EC_ECHO,2227783171.07477,> 1B
2015,XI-IATI-EC_ECHO,1321308901.54987,> 1B
2014,XI-IATI-EC_ECHO,1739437082.55005,> 1B
2013,XI-IATI-EC_ECHO,1374790299.88341,> 1B
2012,XI-IATI-EC_ECHO,827780992.727323,> 100M & <= 1B
2021,XI-IATI-EC_FPI,325395872.427658,> 100M & <= 1B
2020,XI-IATI-EC_FPI,500232587.445813,> 100M & <= 1B
2019,XI-IATI-EC_FPI,466545114.920026,> 100M & <= 1B
2018,XI-IATI-EC_FPI,511697350.295272,> 100M & <= 1B
2017,XI-IATI-EC_FPI,351246506.797219,> 100M & <= 1B
2016,XI-IATI-EC_FPI,398408778.824285,> 100M & <= 1B
2015,XI-IATI-EC_FPI,289575186.418139,> 100M & <= 1B
2014,XI-IATI-EC_FPI,299524836.421735,> 100M & <= 1B
2013,XI-IATI-EC_FPI,237526493.28483,> 100M & <= 1B
2012,XI-IATI-EC_FPI,239654315.796003,> 100M & <= 1B
2011,XI-IATI-EC_FPI,231035581.689883,> 100M & <= 1B
2010,XI-IATI-EC_FPI,197444513.739072,> 100M & <= 1B
2009,XI-IATI-EC_FPI,184877551.284497,> 100M & <= 1B
2008,XI-IATI-EC_FPI,110898286.508909,> 100M & <= 1B
2007,XI-IATI-EC_FPI,49422171.0136096,> 10M & <= 100M
2006,XI-IATI-EC_FPI,6841265.08557749,> 1M & <= 10M
2021,XI-IATI-EC_INTPA,3842047874.94371,> 1B
2020,XI-IATI-EC_INTPA,6857361991.76768,> 1B
2019,XI-IATI-EC_INTPA,5680602102.57185,> 1B
2018,XI-IATI-EC_INTPA,6662773953.54163,> 1B
2017,XI-IATI-EC_INTPA,6614492037.8163,> 1B
2016,XI-IATI-EC_INTPA,5876408793.76348,> 1B
2015,XI-IATI-EC_INTPA,5553661442.72686,> 1B
2014,XI-IATI-EC_INTPA,6245448719.30195,> 1B
2013,XI-IATI-EC_INTPA,6123071152.43887,> 1B
2012,XI-IATI-EC_INTPA,6574287543.51382,> 1B
2011,XI-IATI-EC_INTPA,6896498202.67469,> 1B
2010,XI-IATI-EC_INTPA,7321709944.90351,> 1B
2009,XI-IATI-EC_INTPA,7678794874.94932,> 1B
2008,XI-IATI-EC_INTPA,19919993867.2781,> 1B
2007,XI-IATI-EC_INTPA,3710597399.5363,> 1B
2006,XI-IATI-EC_INTPA,2978186437.16894,> 1B
2005,XI-IATI-EC_INTPA,3086890435.18511,> 1B
2004,XI-IATI-EC_INTPA,2927992162.83463,> 1B
2021,XI-IATI-EC_NEAR,2860976130.42991,> 1B
2020,XI-IATI-EC_NEAR,4014108403.73827,> 1B
2019,XI-IATI-EC_NEAR,3034748031.87433,> 1B
2018,XI-IATI-EC_NEAR,2954039327.4104,> 1B
2017,XI-IATI-EC_NEAR,2650042899.19205,> 1B
2016,XI-IATI-EC_NEAR,2472546528.37905,> 1B
2015,XI-IATI-EC_NEAR,1757108146.82089,> 1B
2014,XI-IATI-EC_NEAR,2072737846.43335,> 1B
2013,XI-IATI-EC_NEAR,1737472379.58353,> 1B
2012,XI-IATI-EC_NEAR,1384953009.24612,> 1B
2011,XI-IATI-EC_NEAR,1441500474.35952,> 1B
2010,XI-IATI-EC_NEAR,1378030397.48797,> 1B
2009,XI-IATI-EC_NEAR,1121069083.08244,> 1B
2008,XI-IATI-EC_NEAR,1162950676.13743,> 1B
2007,XI-IATI-EC_NEAR,1039603236.37354,> 1B
2006,XI-IATI-EC_NEAR,1056930076.19015,> 1B
2005,XI-IATI-EC_NEAR,802842069.091326,> 100M & <= 1B
2004,XI-IATI-EC_NEAR,567654901.623348,> 100M & <= 1B
2020,XI-IATI-FIABEL,333367.871894949,<=1M
2019,XI-IATI-FIABEL,209711.36464117,<=1M
2018,XI-IATI-FIABEL,441859.326405424,<=1M
2017,XI-IATI-FIABEL,207444.06210422,<=1M
2021,XI-IATI-IADB,2113121891,> 1B
2020,XI-IATI-IADB,2831856087,> 1B
2019,XI-IATI-IADB,1818369460,> 1B
2018,XI-IATI-IADB,1515951298,> 1B
2017,XI-IATI-IADB,1547449146,> 1B
2016,XI-IATI-IADB,2083012562,> 1B
2015,XI-IATI-IADB,1844909259,> 1B
2014,XI-IATI-IADB,1114977370,> 1B
2013,XI-IATI-IADB,1395360864,> 1B
2012,XI-IATI-IADB,858608385,> 100M & <= 1B
2011,XI-IATI-IADB,1599605088,> 1B
2010,XI-IATI-IADB,1934289642,> 1B
2009,XI-IATI-IADB,1854363486,> 1B
2008,XI-IATI-IADB,1805694935,> 1B
2007,XI-IATI-IADB,1386389606,> 1B
2006,XI-IATI-IADB,1101801570,> 1B
2005,XI-IATI-IADB,429309034,> 100M & <= 1B
2004,XI-IATI-IADB,209074879,> 100M & <= 1B
2020,XI-IATI-IATI-BBDN,6405.10542551979,<=1M
2021,XI-IATI-IKI,149172186.996737,> 100M & <= 1B
2020,XI-IATI-IKI,456517314.026515,> 100M & <= 1B
2019,XI-IATI-IKI,442152324.922391,> 100M & <= 1B
2018,XI-IATI-IKI,356556350.140906,> 100M & <= 1B
2017,XI-IATI-IKI,297680223.445156,> 100M & <= 1B
2016,XI-IATI-IKI,282483949.581825,> 100M & <= 1B
2015,XI-IATI-IKI,223129904.726534,> 100M & <= 1B
2014,XI-IATI-IKI,283296132.833413,> 100M & <= 1B
2013,XI-IATI-IKI,253762958.037118,> 100M & <= 1B
2012,XI-IATI-IKI,130151778.991523,> 100M & <= 1B
2011,XI-IATI-IKI,122382767.554772,> 100M & <= 1B
2010,XI-IATI-IKI,86998917.0406798,> 10M & <= 100M
2009,XI-IATI-IKI,74836198.5472946,> 10M & <= 100M
2008,XI-IATI-IKI,59839970.3185005,> 10M & <= 100M
2021,XI-IATI-MIF,12537500,> 10M & <= 100M
2020,XI-IATI-MIF,20390458,> 10M & <= 100M
2019,XI-IATI-MIF,13221988,> 10M & <= 100M
2018,XI-IATI-MIF,13537060,> 10M & <= 100M
2017,XI-IATI-MIF,10424318,> 10M & <= 100M
2016,XI-IATI-MIF,18627588,> 10M & <= 100M
2015,XI-IATI-MIF,2406000,> 1M & <= 10M
2014,XI-IATI-MIF,1627474,> 1M & <= 10M
2013,XI-IATI-MIF,2335092,> 1M & <= 10M
2012,XI-IATI-MIF,1594347,> 1M & <= 10M
2011,XI-IATI-MIF,612851,<=1M
2010,XI-IATI-MIF,3654956,> 1M & <= 10M
2009,XI-IATI-MIF,4870663,> 1M & <= 10M
2008,XI-IATI-MIF,1901001,> 1M & <= 10M
2007,XI-IATI-MIF,566747,<=1M
2006,XI-IATI-MIF,824605,<=1M
2005,XI-IATI-MIF,1128194,> 1M & <= 10M
2019,XI-IATI-NSO,2679053.40216358,> 1M & <= 10M
2018,XI-IATI-NSO,7005399.47534603,> 1M & <= 10M
2017,XI-IATI-NSO,7851477.69972225,> 1M & <= 10M
2016,XI-IATI-NSO,1717328.41997556,> 1M & <= 10M
2015,XI-IATI-NSO,5093088.77899683,> 1M & <= 10M
2021,XI-IATI-OCHASDC,715286,<=1M
2020,XI-IATI-OCHASDC,1378244,> 1M & <= 10M
2019,XI-IATI-OCHASDC,2499733,> 1M & <= 10M
2018,XI-IATI-OCHASDC,1851690,> 1M & <= 10M
2017,XI-IATI-OCHASDC,490004,<=1M
2019,XI-IATI-UNPF,2693146862,> 1B
2018,XI-IATI-UNPF,2022998191,> 1B
2017,XI-IATI-UNPF,1877817559,> 1B
2016,XI-IATI-UNPF,1797516587,> 1B
2015,XI-IATI-UNPF,1696845162,> 1B
2017,XI-IATI-VSWA-511-2007,31983.0891626869,<=1M
2021,XI-IATI-WBTF,589947272.14,> 100M & <= 1B
2020,XI-IATI-WBTF,13013959788.16,> 1B
2019,XI-PID-860007386,137039.991034936,<=1M
2018,XM-DAC-1409,9584026.19,> 1M & <= 10M
2017,XM-DAC-1409,15474746.2,> 10M & <= 100M
2016,XM-DAC-1409,21621355.52,> 10M & <= 100M
2015,XM-DAC-1409,25124150.69,> 10M & <= 100M
2014,XM-DAC-1409,16034132.27,> 10M & <= 100M
2013,XM-DAC-1409,11964234.7,> 10M & <= 100M
2012,XM-DAC-1409,6208916.36,> 1M & <= 10M
2011,XM-DAC-1409,2926428.4,> 1M & <= 10M
2010,XM-DAC-1409,1357297,> 1M & <= 10M
2009,XM-DAC-1409,349986.5,<=1M
2021,XM-DAC-21-1,34112465.4810987,> 10M & <= 100M
2020,XM-DAC-21-1,988700522.583191,> 100M & <= 1B
2019,XM-DAC-21-1,973421065.155632,> 100M & <= 1B
2018,XM-DAC-21-1,934400754.765768,> 100M & <= 1B
2017,XM-DAC-21-1,837844896.221511,> 100M & <= 1B
2021,XM-DAC-21016,1624350396.06134,> 1B
2020,XM-DAC-21016,2056302032.21665,> 1B
2019,XM-DAC-21016,2004836998.06513,> 1B
2018,XM-DAC-21016,1976345696.81334,> 1B
2017,XM-DAC-21016,1880507953.5359,> 1B
2021,XM-DAC-21018,1576905426.61997,> 1B
2020,XM-DAC-21018,4748397890.83522,> 1B
2019,XM-DAC-21018,3174446208.78142,> 1B
2018,XM-DAC-21018,3962071804.00827,> 1B
2017,XM-DAC-21018,3069367404.89563,> 1B
2016,XM-DAC-21018,3239469461.15813,> 1B
2015,XM-DAC-21018,3059903062.14104,> 1B
2014,XM-DAC-21018,2103843520.13242,> 1B
2013,XM-DAC-21018,1838002478.98918,> 1B
2012,XM-DAC-21018,642471863.966575,> 100M & <= 1B
2011,XM-DAC-21018,394622961.138709,> 100M & <= 1B
2010,XM-DAC-21018,572140890.413533,> 100M & <= 1B
2009,XM-DAC-21018,441846.618338965,<=1M
2008,XM-DAC-21018,4572474.88360545,> 1M & <= 10M
2021,XM-DAC-236,11090201.0438531,> 10M & <= 100M
2020,XM-DAC-236,7979265.95531927,> 1M & <= 10M
2019,XM-DAC-236,6934033.91788636,> 1M & <= 10M
2018,XM-DAC-236,5942172.94939989,> 1M & <= 10M
2022,XM-DAC-3-1,5387446.72635998,> 1M & <= 10M
2021,XM-DAC-3-1,2176829070.56851,> 1B
2020,XM-DAC-3-1,2886779637.48435,> 1B
2019,XM-DAC-3-1,2689998231.36383,> 1B
2018,XM-DAC-3-1,2624517371.60378,> 1B
2017,XM-DAC-3-1,2570487089.78381,> 1B
2016,XM-DAC-3-1,2493209907.54969,> 1B
2015,XM-DAC-3-1,2682624847.10991,> 1B
2014,XM-DAC-3-1,3093998023.47,> 1B
2013,XM-DAC-3-1,3067252917.442,> 1B
2012,XM-DAC-3-1,2023862269.71773,> 1B
2011,XM-DAC-3-1,2062711174.71932,> 1B
2010,XM-DAC-3-1,1875263198.23217,> 1B
2009,XM-DAC-3-1,1559567499.24077,> 1B
2008,XM-DAC-3-1,1491053543.12593,> 1B
2007,XM-DAC-3-1,1288628418.60408,> 1B
2006,XM-DAC-3-1,938594424.337306,> 100M & <= 1B
2005,XM-DAC-3-1,619558319.884253,> 100M & <= 1B
2004,XM-DAC-3-1,528159395.236989,> 100M & <= 1B
2003,XM-DAC-3-1,426441554.762539,> 100M & <= 1B
2002,XM-DAC-3-1,254255683.374566,> 100M & <= 1B
2001,XM-DAC-3-1,214992912.714744,> 100M & <= 1B
2000,XM-DAC-3-1,172845805.76903,> 100M & <= 1B
1999,XM-DAC-3-1,152694133.759223,> 100M & <= 1B
1998,XM-DAC-3-1,263891829.132489,> 100M & <= 1B
2021,XM-DAC-30009,416682.724040319,<=1M
2020,XM-DAC-30009,248450.700337842,<=1M
2019,XM-DAC-30009,237039.147843817,<=1M
2021,XM-DAC-30010,299436477,> 100M & <= 1B
2020,XM-DAC-30010,228345299,> 100M & <= 1B
2019,XM-DAC-30010,216907708,> 100M & <= 1B
2018,XM-DAC-30010,178318990,> 100M & <= 1B
2017,XM-DAC-30010,168125022,> 100M & <= 1B
2016,XM-DAC-30010,142298904,> 100M & <= 1B
2015,XM-DAC-30010,133304390,> 100M & <= 1B
2014,XM-DAC-30010,133486805,> 100M & <= 1B
2013,XM-DAC-30010,121016952,> 100M & <= 1B
2012,XM-DAC-30010,141264162,> 100M & <= 1B
2011,XM-DAC-30010,107334186,> 100M & <= 1B
2010,XM-DAC-30010,259614036,> 100M & <= 1B
2009,XM-DAC-30010,340398456,> 100M & <= 1B
2008,XM-DAC-30010,197408334,> 100M & <= 1B
2007,XM-DAC-30010,151539333,> 100M & <= 1B
2018,XM-DAC-30011,8914010.35219249,> 1M & <= 10M
2017,XM-DAC-30011,9290714.16170706,> 1M & <= 10M
2016,XM-DAC-30011,6975393.58808128,> 1M & <= 10M
2015,XM-DAC-30011,5067336.20274924,> 1M & <= 10M
2014,XM-DAC-30011,4039838.49342487,> 1M & <= 10M
2020,XM-DAC-301-2,9644133.94948547,> 1M & <= 10M
2019,XM-DAC-301-2,31216673.0510276,> 10M & <= 100M
2018,XM-DAC-301-2,56024320.2815922,> 10M & <= 100M
2017,XM-DAC-301-2,100818507.385623,> 100M & <= 1B
2016,XM-DAC-301-2,197716868.773483,> 100M & <= 1B
2015,XM-DAC-301-2,282591294.301088,> 100M & <= 1B
2014,XM-DAC-301-2,332234749.771644,> 100M & <= 1B
2013,XM-DAC-301-2,320249798.392435,> 100M & <= 1B
2012,XM-DAC-301-2,299924852.320104,> 100M & <= 1B
2011,XM-DAC-301-2,189961878.525741,> 100M & <= 1B
2010,XM-DAC-301-2,98375235.5448344,> 10M & <= 100M
2022,XM-DAC-41108,7818199.65557894,> 1M & <= 10M
2021,XM-DAC-41108,961665146.029821,> 100M & <= 1B
2020,XM-DAC-41108,858337757.539503,> 100M & <= 1B
2019,XM-DAC-41108,951411516.321531,> 100M & <= 1B
2018,XM-DAC-41108,920338873.957432,> 100M & <= 1B
2017,XM-DAC-41108,906954851.890012,> 100M & <= 1B
2016,XM-DAC-41108,781141624.104925,> 100M & <= 1B
2015,XM-DAC-41108,728262531.011373,> 100M & <= 1B
2014,XM-DAC-41108,732359850.485651,> 100M & <= 1B
2013,XM-DAC-41108,694023915.781799,> 100M & <= 1B
2012,XM-DAC-41108,682117308.331127,> 100M & <= 1B
2011,XM-DAC-41108,665713548.262648,> 100M & <= 1B
2010,XM-DAC-41108,548195307.403034,> 100M & <= 1B
2009,XM-DAC-41108,496320262.576324,> 100M & <= 1B
2008,XM-DAC-41108,468349968.09049,> 100M & <= 1B
2007,XM-DAC-41108,533595710.649611,> 100M & <= 1B
2006,XM-DAC-41108,499138245.048726,> 100M & <= 1B
2005,XM-DAC-41108,497774981.020304,> 100M & <= 1B
2004,XM-DAC-41108,467671747.35864,> 100M & <= 1B
2003,XM-DAC-41108,362649133.440883,> 100M & <= 1B
2002,XM-DAC-41108,446518373.658258,> 100M & <= 1B
2001,XM-DAC-41108,392715449.688351,> 100M & <= 1B
2000,XM-DAC-41108,407456844.477957,> 100M & <= 1B
1999,XM-DAC-41108,413508072.373165,> 100M & <= 1B
1998,XM-DAC-41108,373879412.121819,> 100M & <= 1B
1997,XM-DAC-41108,337489613.552582,> 100M & <= 1B
1996,XM-DAC-41108,364809406.725268,> 100M & <= 1B
1995,XM-DAC-41108,278739426.694992,> 100M & <= 1B
1994,XM-DAC-41108,220971414.581641,> 100M & <= 1B
1993,XM-DAC-41108,237408764.758551,> 100M & <= 1B
1992,XM-DAC-41108,188858510.278411,> 100M & <= 1B
1991,XM-DAC-41108,256829789.674474,> 100M & <= 1B
1990,XM-DAC-41108,234054606.561326,> 100M & <= 1B
1989,XM-DAC-41108,212865961.551552,> 100M & <= 1B
1988,XM-DAC-41108,226182735.506245,> 100M & <= 1B
1987,XM-DAC-41108,244013985.313751,> 100M & <= 1B
1986,XM-DAC-41108,305034265.97496,> 100M & <= 1B
1985,XM-DAC-41108,204584542.389977,> 100M & <= 1B
1984,XM-DAC-41108,195470830.666844,> 100M & <= 1B
1983,XM-DAC-41108,140782096.263307,> 100M & <= 1B
1982,XM-DAC-41108,94286781.748707,> 10M & <= 100M
1981,XM-DAC-41108,67378674.1711082,> 10M & <= 100M
1980,XM-DAC-41108,5167737.16,> 1M & <= 10M
2021,XM-DAC-41110,68671152,> 10M & <= 100M
2020,XM-DAC-41110,70035733,> 10M & <= 100M
2019,XM-DAC-41110,59766878,> 10M & <= 100M
2018,XM-DAC-41110,56980327,> 10M & <= 100M
2017,XM-DAC-41110,59071793,> 10M & <= 100M
2015,XM-DAC-41110,128625300,> 100M & <= 1B
2010,XM-DAC-41110,0,<=1M
2020,XM-DAC-41111,82519442.72,> 10M & <= 100M
2019,XM-DAC-41111,65949839.8200001,> 10M & <= 100M
2018,XM-DAC-41111,46374895.36,> 10M & <= 100M
2017,XM-DAC-41111,56864998.21,> 10M & <= 100M
2016,XM-DAC-41111,59975269.34,> 10M & <= 100M
2022,XM-DAC-41114,-53522683,<=1M
2021,XM-DAC-41114,4408433537,> 1B
2020,XM-DAC-41114,4356195732,> 1B
2019,XM-DAC-41114,4264789384,> 1B
2018,XM-DAC-41114,4368095001,> 1B
2017,XM-DAC-41114,4332187709,> 1B
2016,XM-DAC-41114,3713241871,> 1B
2015,XM-DAC-41114,3557850107,> 1B
2014,XM-DAC-41114,3137075400,> 1B
2013,XM-DAC-41114,2603774958,> 1B
2012,XM-DAC-41114,2157166333,> 1B
2021,XM-DAC-41116,3573516.45,> 1M & <= 10M
2020,XM-DAC-41116,10705181.67,> 10M & <= 100M
2019,XM-DAC-41116,10861451.25,> 10M & <= 100M
2018,XM-DAC-41116,6609015.79,> 1M & <= 10M
2017,XM-DAC-41116,48360340.45,> 10M & <= 100M
2020,XM-DAC-41121,4837666033.56,> 1B
2019,XM-DAC-41121,4415291489.13,> 1B
2018,XM-DAC-41121,4226250129.38,> 1B
2017,XM-DAC-41121,4083351900.77,> 1B
2016,XM-DAC-41121,3967095654.1,> 1B
2021,XM-DAC-41122,7538124833,> 1B
2020,XM-DAC-41122,5719130711,> 1B
2019,XM-DAC-41122,5649261183,> 1B
2018,XM-DAC-41122,5352216107,> 1B
2017,XM-DAC-41122,5377327438,> 1B
2016,XM-DAC-41122,5061587898,> 1B
2015,XM-DAC-41122,4607828302,> 1B
2014,XM-DAC-41122,4043924905,> 1B
2013,XM-DAC-41122,3434815883,> 1B
2012,XM-DAC-41122,2657098517,> 1B
2025,XM-DAC-41123,6995963.62,> 1M & <= 10M
2024,XM-DAC-41123,14199683.46,> 10M & <= 100M
2023,XM-DAC-41123,44439092.15,> 10M & <= 100M
2022,XM-DAC-41123,159353785.48,> 100M & <= 1B
2021,XM-DAC-41123,312590382.37,> 100M & <= 1B
2020,XM-DAC-41123,176514881.57,> 100M & <= 1B
2019,XM-DAC-41123,192438148.8,> 100M & <= 1B
2018,XM-DAC-41123,189257577.64,> 100M & <= 1B
2017,XM-DAC-41123,202693362.31,> 100M & <= 1B
2016,XM-DAC-41123,179686575.480001,> 100M & <= 1B
2015,XM-DAC-41123,185904258.36,> 100M & <= 1B
2014,XM-DAC-41123,175064390.17,> 100M & <= 1B
2013,XM-DAC-41123,184141523.42,> 100M & <= 1B
2021,XM-DAC-41127,216031077,> 100M & <= 1B
2020,XM-DAC-41127,229976479,> 100M & <= 1B
2019,XM-DAC-41127,243610775,> 100M & <= 1B
2018,XM-DAC-41127,253762071,> 100M & <= 1B
2017,XM-DAC-41127,242328640,> 100M & <= 1B
2016,XM-DAC-41127,273197176,> 100M & <= 1B
2021,XM-DAC-41130,1076500680.4,> 1B
2020,XM-DAC-41130,1154028265.24,> 1B
2019,XM-DAC-41130,945099900.2,> 100M & <= 1B
2021,XM-DAC-41140,8032449640,> 1B
2020,XM-DAC-41140,8080402635,> 1B
2019,XM-DAC-41140,7632918746,> 1B
2018,XM-DAC-41140,6679148722,> 1B
2017,XM-DAC-41140,6124635731,> 1B
2022,XM-DAC-41146,142837,<=1M
2021,XM-DAC-41146,321949165,> 100M & <= 1B
2020,XM-DAC-41146,315177691,> 100M & <= 1B
2019,XM-DAC-41146,307782583,> 100M & <= 1B
2019,XM-DAC-41149,143712186,> 100M & <= 1B
2021,XM-DAC-41301,845899357.03,> 100M & <= 1B
2020,XM-DAC-41301,1160722366.65,> 1B
2019,XM-DAC-41301,1012170942.45,> 1B
2018,XM-DAC-41301,983897112.250001,> 100M & <= 1B
2017,XM-DAC-41301,931412154.829998,> 100M & <= 1B
2016,XM-DAC-41301,3270730218.13001,> 1B
2019,XM-DAC-41302,292420338.94,> 100M & <= 1B
2018,XM-DAC-41302,253273749.81,> 100M & <= 1B
2017,XM-DAC-41302,240917630,> 100M & <= 1B
2016,XM-DAC-41302,214556181,> 100M & <= 1B
2015,XM-DAC-41302,259505207,> 100M & <= 1B
2014,XM-DAC-41302,257454861,> 100M & <= 1B
2013,XM-DAC-41302,278793134.88,> 100M & <= 1B
2012,XM-DAC-41302,240708044.67,> 100M & <= 1B
2021,XM-DAC-41304,370921613,> 100M & <= 1B
2020,XM-DAC-41304,225521043,> 100M & <= 1B
2019,XM-DAC-41304,175591313,> 100M & <= 1B
2018,XM-DAC-41304,111915684,> 100M & <= 1B
2017,XM-DAC-41304,78836950,> 10M & <= 100M
2016,XM-DAC-41304,51119739,> 10M & <= 100M
2015,XM-DAC-41304,19963497,> 10M & <= 100M
2018,XM-DAC-43000,18305544,> 10M & <= 100M
2017,XM-DAC-43000,4040765,> 1M & <= 10M
2020,XM-DAC-45001,80601705,> 10M & <= 100M
2019,XM-DAC-45001,80670600,> 10M & <= 100M
2018,XM-DAC-45001,50425820,> 10M & <= 100M
2017,XM-DAC-45001,37533967,> 10M & <= 100M
2021,XM-DAC-46002,3065908922.99288,> 1B
2020,XM-DAC-46002,6137443037.902,> 1B
2019,XM-DAC-46002,4328834421.23324,> 1B
2018,XM-DAC-46002,4623004414.24323,> 1B
2017,XM-DAC-46002,5825934006.66838,> 1B
2016,XM-DAC-46002,5500813555.06757,> 1B
2015,XM-DAC-46002,3442429457.76691,> 1B
2014,XM-DAC-46002,3828063136.14842,> 1B
2013,XM-DAC-46002,4588788487.80944,> 1B
2012,XM-DAC-46002,4866073395.22473,> 1B
2011,XM-DAC-46002,4463756031.65789,> 1B
2010,XM-DAC-46002,3095900681.28952,> 1B
2009,XM-DAC-46002,45638192429.5453,> 1B
2008,XM-DAC-46002,1546168.38284579,> 1M & <= 10M
2007,XM-DAC-46002,11475802.5968894,> 10M & <= 100M
2006,XM-DAC-46002,3836850.59737319,> 1M & <= 10M
2005,XM-DAC-46002,5295889.89798719,> 1M & <= 10M
2004,XM-DAC-46002,3498326.10799736,> 1M & <= 10M
2003,XM-DAC-46002,6384473.9205101,> 1M & <= 10M
2002,XM-DAC-46002,844545.754994885,<=1M
2021,XM-DAC-46004,11932387848.07,> 1B
2020,XM-DAC-46004,21683214042.0709,> 1B
2019,XM-DAC-46004,13674055133.91,> 1B
2018,XM-DAC-46004,11808965016.93,> 1B
2017,XM-DAC-46004,9667488260.11,> 1B
2016,XM-DAC-46004,10696012477.41,> 1B
2015,XM-DAC-46004,10759371347.6915,> 1B
2014,XM-DAC-46004,8859150563.58001,> 1B
2013,XM-DAC-46004,46597190292.36,> 1B
2021,XM-DAC-46009,15167285.93,> 10M & <= 100M
2020,XM-DAC-46009,6688819,> 1M & <= 10M
2019,XM-DAC-46009,108205.59,<=1M
2018,XM-DAC-46009,59382537,> 10M & <= 100M
2021,XM-DAC-47008,1896487.14896196,> 1M & <= 10M
2020,XM-DAC-47008,2605905.84019242,> 1M & <= 10M
2019,XM-DAC-47008,4485086.05938407,> 1M & <= 10M
2018,XM-DAC-47008,7142082.00837617,> 1M & <= 10M
2017,XM-DAC-47008,6202909.57585221,> 1M & <= 10M
2016,XM-DAC-47008,4396976.96280161,> 1M & <= 10M
2015,XM-DAC-47008,1837078,> 1M & <= 10M
2014,XM-DAC-47008,403312,<=1M
2013,XM-DAC-47008,367394,<=1M
2012,XM-DAC-47008,256718,<=1M
2021,XM-DAC-47021,3784593.99359661,> 1M & <= 10M
2020,XM-DAC-47021,3818283.4044965,> 1M & <= 10M
2019,XM-DAC-47021,1772640.08859108,> 1M & <= 10M
2018,XM-DAC-47056,3610997.01,> 1M & <= 10M
2017,XM-DAC-47056,7672545.18,> 1M & <= 10M
2016,XM-DAC-47056,5340326.3,> 1M & <= 10M
2015,XM-DAC-47056,8806785.85,> 1M & <= 10M
