publisher_name,id,message,severity,category,count,spend_category,spend_category_year,Publisher
asi,8.8.2,"The baseline value should be a valid number for all non-qualitative measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,5,> 10M & <= 100M,2019,Adam Smith International
asi,9.117.1,The country code is invalid.,error,geo,1,> 10M & <= 100M,2019,Adam Smith International
asi,107.1.2,Each activity should only contain one default aid type code per aid type vocabulary (e.g. 1 - OECD DAC),warning,financial,1,> 10M & <= 100M,2019,Adam Smith International
asil,1.10.1,The provider organisation identifier should not start or end with spaces or newlines.,warning,financial,3,<=1M,2019,Anti-Slavery International
asil,1.5.1,The receiver-org activity identifier should not start or end with spaces or newlines.,warning,financial,1,<=1M,2019,Anti-Slavery International
asil,9.88.1,The organisation type is invalid.,error,financial,1,<=1M,2019,Anti-Slavery International
asil,1.15.1,The receiver-org identifier should not start or end with spaces or newlines.,warning,financial,2,<=1M,2019,Anti-Slavery International
asil,1.4.1,The provider-org activity identifier should not start or end with spaces or newlines.,warning,financial,1,<=1M,2019,Anti-Slavery International
ask,102.1.1,"When a non OECD DAC sector vocabulary is used, sector vocabulary 1 - OECD DAC should also be used.",warning,information,2,No spend data for 2019-2021,,Aapasi Sahayog Kendra Syangja Nepal (ASK Nepal)
assn,0.1.1,"Premature end of data in tag div line 329
",critical,iati,1,No spend data for 2019-2021,,African Security Sector Network
atmf,1.9.1,The participating-org activity identifier should not start or end with spaces or newlines.,warning,participating,3,> 1M & <= 10M,2019,Access to Medicine Foundation
atmf,8.8.1,"The baseline must have a value when the indicator measure is non-qualitative (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",error,performance,1,> 1M & <= 10M,2019,Access to Medicine Foundation
atmf,8.8.2,"The baseline value should be a valid number for all non-qualitative measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,0,> 1M & <= 10M,2019,Access to Medicine Foundation
atmf,1.10.1,The provider organisation identifier should not start or end with spaces or newlines.,warning,financial,1,> 1M & <= 10M,2019,Access to Medicine Foundation
atnf,102.1.1,"When a non OECD DAC sector vocabulary is used, sector vocabulary 1 - OECD DAC should also be used.",warning,information,5,> 1M & <= 10M,2019,The Access to Nutrition Foundation
atnf,1.3.1,The iati-identifier should not start or end with spaces or newlines.,warning,identifiers,3,> 1M & <= 10M,2019,The Access to Nutrition Foundation
atnf,6.9.1,The provider organisation must have an organisation identifier or a narrative.,error,financial,2,> 1M & <= 10M,2019,The Access to Nutrition Foundation
ausgov,0.1.1,"Extra content at the end of the document
",critical,iati,3,> 1B,2019,Australia - Department of  Foreign Affairs and Trade
awdf,6.13.1,"When using a reporting organisation policy marker code (vocabulary 99), it must include a narrative.",error,classifications,1,> 1M & <= 10M,2019,African Women's Development Fund
awdf,8.9.2,"The target value should be a valid number for all non-qualitative measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,2,> 1M & <= 10M,2019,African Women's Development Fund
awdf,6.9.2,The receiver organisation must have an organisation identifier or a narrative.,error,financial,1,> 1M & <= 10M,2019,African Women's Development Fund
awdf,2.2.1,"When using a reporting organisation sector code (vocabulary 98 or 99), it must include a narrative.",error,classifications,3,> 1M & <= 10M,2019,African Women's Development Fund
awdf,102.1.1,"When a non OECD DAC sector vocabulary is used, sector vocabulary 1 - OECD DAC should also be used.",warning,information,3,> 1M & <= 10M,2019,African Women's Development Fund
awdf,8.9.3,The target value should be omitted for qualitative measures.,warning,performance,1,> 1M & <= 10M,2019,African Women's Development Fund
awdf,8.10.2,"The actual value should be a valid number for all non-qualitative indicator measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,2,> 1M & <= 10M,2019,African Women's Development Fund
awdf,8.10.3,The actual value should be omitted for qualitative indicator measures.,warning,performance,1,> 1M & <= 10M,2019,African Women's Development Fund
awid,1.4.1,The provider-org activity identifier should not start or end with spaces or newlines.,warning,financial,1,<=1M,2021,Association for Women's Rights in Development (AWID)
awid,1.9.1,The participating-org activity identifier should not start or end with spaces or newlines.,warning,participating,2,<=1M,2021,Association for Women's Rights in Development (AWID)
awid,1.10.1,The provider organisation identifier should not start or end with spaces or newlines.,warning,financial,2,<=1M,2021,Association for Women's Rights in Development (AWID)
bapsa,102.1.1,"When a non OECD DAC sector vocabulary is used, sector vocabulary 1 - OECD DAC should also be used.",warning,information,1,<=1M,2021,"Association for Prevention of Septic Abortion, Bangladesh (BAPSA)"
bdo,6.14.1,"When using a policy marker code for vocabulary 1, it must include a significance.",error,classifications,1,<=1M,2020,BDO LLP
bdo,102.1.1,"When a non OECD DAC sector vocabulary is used, sector vocabulary 1 - OECD DAC should also be used.",warning,information,1,<=1M,2020,BDO LLP
be-dgd,0.3.1,"Element 'contact-info': This element is not expected. Expected is ( activity-date ).
",critical,schema,140,No spend data for 2019-2021,,Belgian Development Cooperation
be-dgd,1.1.2,The activity identifier must be unique for each activity.,error,identifiers,1,No spend data for 2019-2021,,Belgian Development Cooperation
be-dgd,0.3.1,"Element 'language': This element is not expected. Expected is ( category ).
",critical,schema,823,No spend data for 2019-2021,,Belgian Development Cooperation
be-dgd,3.1.1,"When multiple recipient countries are declared, each must have a percentage.",error,geo,21,No spend data for 2019-2021,,Belgian Development Cooperation
be-dgd,0.3.1,"Element 'default-aid-type': The attribute 'code' is required but missing.
",critical,schema,368,No spend data for 2019-2021,,Belgian Development Cooperation
be-dgd,0.3.1,"Element 'document-link': The attribute 'format' is required but missing.
",critical,schema,671,No spend data for 2019-2021,,Belgian Development Cooperation
be-dgd,11.1.5,The actual end date of the activity must not be in the future.,error,iati,21,No spend data for 2019-2021,,Belgian Development Cooperation
be-dgd,0.3.1,"Element 'collaboration-type': The attribute 'code' is required but missing.
",critical,schema,107,No spend data for 2019-2021,,Belgian Development Cooperation
be-dgd,9.27.1,The document format is invalid.,error,documents,33,No spend data for 2019-2021,,Belgian Development Cooperation
be-dgd,9.48.1,The policy marker significance is invalid.,error,classifications,174,No spend data for 2019-2021,,Belgian Development Cooperation
be-dgd,9.51.1,The recipient region code is invalid.,error,geo,1,No spend data for 2019-2021,,Belgian Development Cooperation
be-dgd,11.1.4,The actual start date of the activity must not be in the future.,error,iati,1,No spend data for 2019-2021,,Belgian Development Cooperation
be-dgd,6.11.1,The activity must have a planned start date or an actual start date.,error,information,135,No spend data for 2019-2021,,Belgian Development Cooperation
be-dgd,1.1.21,The activity identifier should begin with your IATI organisation identifier (either the current IATI Organisation identifier for the reporting organisation or a previous version included in other-identifier element) followed by a unique string for the activity separated by a hyphen,warning,identifiers,101,No spend data for 2019-2021,,Belgian Development Cooperation
be-dgd,3.4.2,"Percentage values for recipient countries or regions, must add up to 100%.",error,geo,2,No spend data for 2019-2021,,Belgian Development Cooperation
be-dgd,3.7.2,Recipient country or recipient region should be declared for either the activity or for all transactions.,error,financial,4,No spend data for 2019-2021,,Belgian Development Cooperation
be-dgd,3.1.2,"Percentage values for recipient countries, must add up to 100%.",error,geo,37,No spend data for 2019-2021,,Belgian Development Cooperation
beis,0.3.1,"Element 'activity-status': This element is not expected. Expected is one of ( description, participating-org ).
",critical,schema,4918,> 1B,2019,"UK - Department for Business, Energy and Industrial Strategy (BEIS)"
beis,1.1.21,The activity identifier should begin with your IATI organisation identifier (either the current IATI Organisation identifier for the reporting organisation or a previous version included in other-identifier element) followed by a unique string for the activity separated by a hyphen,warning,identifiers,0,> 1B,2019,"UK - Department for Business, Energy and Industrial Strategy (BEIS)"
beis,0.1.1,"Premature end of data in tag body line 26
",critical,iati,1,> 1B,2019,"UK - Department for Business, Energy and Industrial Strategy (BEIS)"
beis,3.4.2,"Percentage values for recipient countries or regions, must add up to 100%.",error,geo,1227,> 1B,2019,"UK - Department for Business, Energy and Industrial Strategy (BEIS)"
beis,6.11.1,The activity must have a planned start date or an actual start date.,error,information,2647,> 1B,2019,"UK - Department for Business, Energy and Industrial Strategy (BEIS)"
beis,6.14.1,"When using a policy marker code for vocabulary 1, it must include a significance.",error,classifications,104,> 1B,2019,"UK - Department for Business, Energy and Industrial Strategy (BEIS)"
beis,6.2.2,"Each activity must have a specified sector, either at activity level OR for all transactions.",error,classifications,668,> 1B,2019,"UK - Department for Business, Energy and Industrial Strategy (BEIS)"
beis,6.7.2,"If sector is declared at transaction level, a sector must be declared for all transactions.",error,classifications,1222,> 1B,2019,"UK - Department for Business, Energy and Industrial Strategy (BEIS)"
beis,7.5.3,Budget Period must not be longer than one year.,error,financial,55,> 1B,2019,"UK - Department for Business, Energy and Industrial Strategy (BEIS)"
beis,0.3.1,"Element 'document-link': The attribute 'format' is required but missing.
",critical,schema,1,> 1B,2019,"UK - Department for Business, Energy and Industrial Strategy (BEIS)"
beis,9.52.1,The recipient region vocabulary is invalid.,error,geo,1260,> 1B,2019,"UK - Department for Business, Energy and Industrial Strategy (BEIS)"
beis,3.4.1,"When multiple recipient countries or regions are declared, each must have a percentage.",error,geo,1,> 1B,2019,"UK - Department for Business, Energy and Industrial Strategy (BEIS)"
beis,4.3.1,The title must contain narrative content.,error,information,1979,> 1B,2019,"UK - Department for Business, Energy and Industrial Strategy (BEIS)"
beis,4.4.1,The description must contain narrative content.,error,information,292,> 1B,2019,"UK - Department for Business, Energy and Industrial Strategy (BEIS)"
beis,3.7.2,Recipient country or recipient region should be declared for either the activity or for all transactions.,error,financial,2254,> 1B,2019,"UK - Department for Business, Energy and Industrial Strategy (BEIS)"
beis,4.1.1,The activity should specify a default language OR the language must be specified for each narrative element.,error,information,60858,> 1B,2019,"UK - Department for Business, Energy and Industrial Strategy (BEIS)"
beis,8.6.3,The start of the period must be before the end of the period.,error,financial,5297,> 1B,2019,"UK - Department for Business, Energy and Industrial Strategy (BEIS)"
bmu_iki,1.1.21,The activity identifier should begin with your IATI organisation identifier (either the current IATI Organisation identifier for the reporting organisation or a previous version included in other-identifier element) followed by a unique string for the activity separated by a hyphen,warning,identifiers,723,> 100M & <= 1B,2020,International Climate Initiative / BMU - IKI Secretariat
bmz,6.7.2,"If sector is declared at transaction level, a sector must be declared for all transactions.",error,classifications,22,> 1B,2021,Germany - Ministry for Economic Cooperation and Development
